,Unnamed: 0,player_name,team_abbreviation,age,player_height,player_weight,college,country,draft_year,draft_round,draft_number,gp,pts,reb,ast,net_rating,oreb_pct,dreb_pct,usg_pct,ts_pct,ast_pct,season
1608,1608,Anfernee Hardaway,PHX,28,200.66,97.52228,Memphis,USA,1993,1,3,60,16.9,5.8,5.3,8.8,0.047,0.121,0.212,0.5489999999999999,0.23,1999-00
1609,1609,Andrew Lang,NYK,34,210.82,124.7378,Arkansas,USA,1988,2,28,19,3.1,3.2,0.2,0.7,0.076,0.198,0.14,0.44,0.021,1999-00
1610,1610,Andrew DeClercq,CLE,27,208.28,104.32616,Florida,USA,1995,2,34,82,6.6,5.4,0.7,-2.6,0.095,0.173,0.149,0.53,0.05,1999-00
1611,1611,Andre Miller,CLE,24,187.96,92.079176,Utah,USA,1999,1,8,82,11.1,3.4,5.8,-1.6,0.046,0.105,0.222,0.517,0.386,1999-00
1612,1612,Andrae Patterson,MIN,24,205.74,107.954896,Indiana,USA,1998,2,46,5,1.2,0.4,0.2,-9.8,0.053,0.083,0.099,0.75,0.063,1999-00
1613,1613,Alvin Williams,TOR,25,195.58,83.91452,Villanova,USA,1997,2,47,55,5.3,1.5,2.3,-4.8,0.035,0.083,0.198,0.4629999999999999,0.258,1999-00
1614,1614,Alonzo Mourning,MIA,30,208.28,118.38751200000002,Georgetown,USA,1992,1,2,79,21.7,9.5,1.6,5.8,0.096,0.212,0.282,0.596,0.086,1999-00
1615,1615,Anthony Johnson,ORL,25,190.5,86.18248,College of Charleston,USA,1997,2,39,56,2.8,0.9,1.3,-3.5,0.036,0.051,0.143,0.425,0.1669999999999999,1999-00
1616,1616,Allen Iverson,PHI,25,182.88,74.84268,Georgetown,USA,1996,1,1,70,28.4,3.8,4.7,1.2,0.027,0.078,0.3389999999999999,0.496,0.22,1999-00
1617,1617,Aleksandar Radojevic,TOR,23,220.98,111.13004,Barton Community College,USA,1999,1,12,3,2.3,2.7,0.3,-22.1,0.061,0.231,0.228,0.363,0.077,1999-00
1618,1618,Alan Henderson,ATL,27,205.74,106.59412,Indiana,USA,1995,1,16,82,13.2,7,0.9,-6.7,0.104,0.123,0.1939999999999999,0.503,0.045,1999-00
1619,1619,Al Harrington,IND,20,205.74,115.212368,,USA,1998,1,25,50,6.6,3.2,0.8,6,0.066,0.151,0.201,0.524,0.073,1999-00
1620,1620,Adrian Griffin,BOS,25,195.58,97.52228,Seton Hall,USA,Undrafted,Undrafted,Undrafted,72,6.7,5.2,2.5,-1.1,0.071,0.156,0.129,0.503,0.135,1999-00
1621,1621,Adonal Foyle,GSW,25,208.28,113.398,Colgate,St. Vincent & Grenadines,1997,1,8,76,5.5,5.6,0.6,-9.8,0.104,0.163,0.127,0.5,0.04,1999-00
1622,1622,Adam Keefe,UTA,30,205.74,104.32616,Stanford,USA,1992,1,10,62,2.2,2.2,0.5,-3.3,0.0969999999999999,0.187,0.149,0.4629999999999999,0.093,1999-00
1623,1623,Aaron Williams,WAS,28,205.74,102.0582,Xavier,USA,Undrafted,Undrafted,Undrafted,81,7.6,5,0.7,2.2,0.122,0.186,0.18,0.5720000000000001,0.062,1999-00
1624,1624,Aaron McKie,PHI,27,195.58,94.800728,Temple,USA,1994,1,17,82,8,3,2.9,0.1,0.026,0.115,0.172,0.497,0.2019999999999999,1999-00
1625,1625,A.J. Bramlett,CLE,23,208.28,102.965384,Arizona,USA,1999,2,39,8,1,2.8,0,-32.6,0.158,0.208,0.146,0.19,0,1999-00
1626,1626,A.C. Green,LAL,36,205.74,102.0582,Oregon State,USA,1985,1,23,82,5,5.9,1,8.1,0.089,0.179,0.111,0.482,0.0579999999999999,1999-00
1627,1627,Allan Houston,NYK,29,198.12,90.7184,Tennessee,USA,1993,1,11,82,19.7,3.3,2.7,2.6,0.015,0.085,0.24,0.569,0.13,1999-00
1628,1628,Cuttino Mobley,HOU,24,193.04,86.18248,Rhode Island,USA,1998,2,41,81,15.8,3.6,2.6,-1.6,0.0279999999999999,0.099,0.24,0.545,0.148,1999-00
1629,1629,Anthony Mason,CHH,33,203.2,122.46984,Tennessee State,USA,1988,3,53,82,11.6,8.5,4.5,3.2,0.053,0.196,0.145,0.56,0.184,1999-00
1630,1630,Anthony Parker,ORL,25,198.12,97.52228,Bradley,USA,1997,1,21,16,3.6,1.7,0.6,-7.3,0.03,0.119,0.162,0.461,0.083,1999-00
1631,1631,Bo Outlaw,ORL,29,203.2,95.25432,Houston,USA,Undrafted,Undrafted,Undrafted,82,6,6.4,3,6,0.0969999999999999,0.148,0.1,0.597,0.148,1999-00
1632,1632,Bimbo Coles,ATL,32,187.96,82.553744,Virginia Tech,USA,1990,2,40,80,8.1,2.2,3.6,-5.5,0.017,0.081,0.175,0.494,0.239,1999-00
1633,1633,Billy Owens,GSW,31,205.74,102.0582,Syracuse,USA,1991,1,3,62,6,4.9,1.6,-2.7,0.079,0.17,0.162,0.462,0.122,1999-00
1634,1634,Bill Wennington,SAC,37,213.36,111.13004,St. John's (NY),USA,1985,1,16,7,2,2.7,0.1,-7.8,0.091,0.286,0.1689999999999999,0.335,0.0289999999999999,1999-00
1635,1635,Bill Curley,GSW,28,205.74,111.13004,Boston College,USA,1994,1,22,28,2.7,1.8,0.5,-14.1,0.062,0.133,0.141,0.481,0.073,1999-00
1636,1636,Benoit Benjamin,CLE,35,213.36,113.398,Creighton,USA,1985,1,3,3,0.7,0.3,0,46.4,0,0.1,0.1889999999999999,0.3329999999999999,0,1999-00
1637,1637,Ben Wallace,ORL,25,205.74,108.86208,Virginia Union,USA,Undrafted,Undrafted,Undrafted,81,4.8,8.2,0.8,1.9,0.1159999999999999,0.246,0.0969999999999999,0.508,0.047,1999-00
1638,1638,Ben Davis,PHX,27,205.74,111.13004,Arizona,USA,1996,2,43,5,0.8,1.8,0.4,-30.9,0.125,0.375,0.188,0.3329999999999999,0.1669999999999999,1999-00
1639,1639,Baron Davis,CHH,21,190.5,95.25432,UCLA,USA,1999,1,3,82,5.9,2,3.8,1.7,0.037,0.086,0.188,0.486,0.3339999999999999,1999-00
1640,1640,B.J. Armstrong,CHI,32,187.96,83.91452,Iowa,USA,1989,1,18,27,7.4,1.7,2.9,-12.9,0.004,0.09,0.19,0.51,0.26,1999-00
1641,1641,Anthony Miller,HOU,28,205.74,115.66596,Michigan State,USA,1994,2,39,35,3.7,4.7,0.5,7.4,0.111,0.245,0.125,0.544,0.05,1999-00
1642,1642,Avery Johnson,SAS,35,180.34,81.64656,Southern,USA,Undrafted,Undrafted,Undrafted,82,11.2,1.9,6,6.3,0.015,0.053,0.192,0.5,0.319,1999-00
1643,1643,Arvydas Sabonis,POR,35,220.98,132.448864,,Lithuania,1986,1,24,66,11.8,7.8,1.8,9,0.071,0.27,0.215,0.568,0.113,1999-00
1644,1644,Armen Gilliam,UTA,36,205.74,117.93392,Nevada-Las Vegas,USA,1987,1,2,50,6.7,4.2,0.8,-4.7,0.104,0.203,0.2339999999999999,0.486,0.106,1999-00
1645,1645,Antonio McDyess,DEN,25,205.74,99.79024,Alabama,USA,1995,1,2,81,19.1,8.5,2,-3.6,0.095,0.183,0.271,0.539,0.108,1999-00
1646,1646,Antonio Lang,PHI,28,203.2,92.98636,Duke,USA,1994,2,29,10,0.6,0.5,0.2,-13.4,0,0.172,0.111,0.366,0.091,1999-00
1647,1647,Antonio Harvey,POR,29,210.82,102.0582,Pfeiffer,USA,Undrafted,Undrafted,Undrafted,19,2.2,1.7,0.3,13.1,0.08,0.1689999999999999,0.168,0.581,0.057,1999-00
1648,1648,Antonio Davis,TOR,31,205.74,104.32616,Texas-El Paso,USA,1990,2,45,79,11.5,8.8,1.3,0.6,0.106,0.213,0.179,0.52,0.066,1999-00
1649,1649,Antonio Daniels,SAS,25,193.04,92.98636,Bowling Green,USA,1997,1,4,68,6.2,1.3,2.6,8.7,0.016,0.066,0.174,0.541,0.247,1999-00
1650,1650,Antoine Walker,BOS,23,205.74,111.13004,Kentucky,USA,1996,1,6,82,20.5,8,3.7,-0.2,0.071,0.18,0.283,0.494,0.178,1999-00
1651,1651,Antoine Carr,VAN,38,205.74,102.0582,Wichita State,USA,1983,1,8,21,3.2,1.5,0.3,-18.8,0.047,0.129,0.168,0.477,0.063,1999-00
1652,1652,Anthony Peeler,MIN,30,193.04,94.347136,Missouri,USA,1992,1,15,82,9.8,2.8,2.4,-1.4,0.032,0.099,0.186,0.52,0.152,1999-00
1653,1653,Austin Croshere,IND,25,205.74,106.59412,Providence,USA,1997,1,12,81,10.3,6.4,1.1,8.2,0.087,0.222,0.212,0.5529999999999999,0.078,1999-00
1654,1654,Dale Davis,IND,31,210.82,104.32616,Clemson,USA,1991,1,13,74,10,9.9,0.9,4.7,0.138,0.235,0.166,0.537,0.046,1999-00
1655,1655,Jason Terry,ATL,22,187.96,78.017824,Arizona,USA,1999,1,10,81,8.1,2,4.3,-7,0.0139999999999999,0.083,0.191,0.497,0.3,1999-00
1656,1656,Damon Jones,DAL,23,190.5,83.91452,Houston,USA,Undrafted,Undrafted,Undrafted,55,4.2,1,1.7,-7.8,0.019,0.079,0.186,0.508,0.242,1999-00
1657,1657,Glenn Robinson,MIL,27,200.66,104.32616,Purdue,USA,1994,1,1,81,20.9,6,2.4,1.8,0.043,0.149,0.273,0.534,0.1119999999999999,1999-00
1658,1658,Glen Rice,LAL,33,203.2,99.79024,Michigan,USA,1989,1,4,80,15.9,4.1,2.2,7.9,0.024,0.114,0.221,0.551,0.11,1999-00
1659,1659,Gheorghe Muresan,NJN,29,231.14,137.438376,,USA,1993,2,30,30,3.5,2.3,0.3,4.8,0.103,0.163,0.2019999999999999,0.492,0.0559999999999999,1999-00
1660,1660,Gerard King,WAS,27,205.74,113.398,Nicholls State,USA,Undrafted,Undrafted,Undrafted,62,5.3,4,0.8,-1.3,0.087,0.188,0.146,0.534,0.075,1999-00
1661,1661,George McCloud,DEN,33,203.2,102.0582,Florida State,USA,1989,1,7,78,10.1,3.7,3.2,-2.4,0.038,0.1119999999999999,0.176,0.5479999999999999,0.182,1999-00
1662,1662,George Lynch,PHI,29,203.2,103.418976,North Carolina,USA,1993,1,12,75,9.6,7.8,1.8,2.6,0.0969999999999999,0.1689999999999999,0.154,0.498,0.089,1999-00
1663,1663,Gary Trent,DAL,25,203.2,113.398,Ohio,USA,1995,1,11,11,13.7,4.7,2,-9.4,0.067,0.132,0.261,0.499,0.124,1999-00
1664,1664,Gary Payton,SEA,31,193.04,81.64656,Oregon State,USA,1990,1,2,82,24.2,6.5,8.9,2.9,0.032,0.139,0.268,0.535,0.368,1999-00
1665,1665,Gary Grant,POR,35,190.5,83.91452,Michigan,USA,1988,1,15,3,4,1,0.3,-25.7,0,0.111,0.295,0.429,0.1,1999-00
1666,1666,Fred Vinson,SEA,29,193.04,86.18248,Georgia Tech,USA,Undrafted,Undrafted,Undrafted,8,1.6,0.1,0,22.6,0,0.021,0.2289999999999999,0.364,0,1999-00
1667,1667,Fred Hoiberg,CHI,27,193.04,92.079176,Iowa State,USA,1995,2,52,31,9,3.5,2.7,-10.2,0.01,0.146,0.1669999999999999,0.53,0.1939999999999999,1999-00
1668,1668,Felton Spencer,SAS,32,213.36,120.20188,Louisville,USA,1990,1,6,26,1.9,1.5,0.1,-0.5,0.1159999999999999,0.185,0.1689999999999999,0.541,0.035,1999-00
1669,1669,Felipe Lopez,VAN,25,198.12,88.45044,St. John's (NY),Dominican Republic,1998,1,24,65,4.5,1.9,0.7,-6,0.09,0.102,0.21,0.473,0.1,1999-00
1670,1670,Evan Eschmeyer,NJN,25,210.82,115.66596,Northwestern,USA,1999,2,34,31,2.9,3.5,0.7,-2.8,0.118,0.218,0.128,0.534,0.088,1999-00
1671,1671,Etdrick Bohannon,LAC,27,205.74,106.59412,Auburn-Montgomery,USA,Undrafted,Undrafted,Undrafted,13,2.2,2.4,0.4,-9.3,0.1369999999999999,0.2019999999999999,0.131,0.615,0.068,1999-00
1672,1672,Ervin Johnson,MIL,32,210.82,111.13004,New Orleans,USA,1993,1,23,80,4.8,8.1,0.6,3.1,0.128,0.22,0.089,0.55,0.0279999999999999,1999-00
1673,1673,Erick Strickland,DAL,26,190.5,95.25432,Nebraska,USA,Undrafted,Undrafted,Undrafted,68,12.8,4.8,3.1,1.1,0.036,0.131,0.196,0.531,0.155,1999-00
1674,1674,Erick Dampier,GSW,24,210.82,120.20188,Mississippi State,USA,1996,1,10,21,8,6.4,0.9,-10.1,0.093,0.182,0.19,0.427,0.064,1999-00
1675,1675,Eric Williams,BOS,27,203.2,99.79024,Providence,USA,1995,1,14,68,7.2,2.3,1.4,-2.9,0.044,0.089,0.166,0.531,0.105,1999-00
1676,1676,Eric Snow,PHI,27,190.5,92.532768,Michigan State,USA,1995,2,43,82,7.9,3.2,7.6,1,0.016,0.086,0.129,0.482,0.327,1999-00
1677,1677,Eric Piatkowski,LAC,29,200.66,97.52228,Nebraska,USA,1994,1,15,75,8.7,3,1.1,-13.9,0.045,0.1,0.173,0.53,0.079,1999-00
1678,1678,Grant Hill,DET,27,203.2,102.0582,Duke,USA,1994,1,3,74,25.8,6.6,5.2,3.7,0.0409999999999999,0.1639999999999999,0.304,0.565,0.253,1999-00
1679,1679,Grant Long,VAN,34,205.74,112.490816,Eastern Michigan,USA,1988,2,33,42,4.8,5.6,1,-1.1,0.111,0.1969999999999999,0.123,0.512,0.076,1999-00
1680,1680,Greg Anthony,POR,32,185.42,81.64656,Nevada-Las Vegas,USA,1991,1,12,82,6.3,1.6,2.5,9.1,0.0139999999999999,0.085,0.168,0.551,0.218,1999-00
1681,1681,Greg Buckner,DAL,23,193.04,95.25432,Clemson,USA,1998,2,53,48,5.7,3.6,1.1,3.3,0.068,0.141,0.146,0.527,0.088,1999-00
1682,1682,Dale Ellis,CHH,39,200.66,92.98636,Tennessee,USA,1983,1,9,42,4.2,1.3,0.3,4.8,0.027,0.091,0.148,0.54,0.038,1999-00
1683,1683,Jason Kidd,PHX,27,193.04,96.161504,California,USA,1994,1,2,67,14.3,7.2,10.1,5.8,0.0409999999999999,0.1639999999999999,0.1989999999999999,0.498,0.395,1999-00
1684,1684,Jason Caffey,GSW,27,203.2,116.119552,Alabama,USA,1995,1,20,71,12,6.8,1.7,-10.1,0.088,0.156,0.195,0.515,0.09,1999-00
1685,1685,Jaren Jackson,SAS,32,198.12,102.0582,Georgetown,USA,Undrafted,Undrafted,Undrafted,81,6.3,2.2,1.5,4.3,0.023,0.098,0.155,0.503,0.1119999999999999,1999-00
1686,1686,Jamie Feick,NJN,25,203.2,115.66596,Michigan State,USA,1996,2,48,81,5.7,9.3,0.8,-1.1,0.126,0.256,0.107,0.477,0.046,1999-00
1687,1687,James Posey,DEN,23,203.2,97.52228,Xavier,USA,1999,1,18,81,8.2,3.9,1.8,-1.6,0.045,0.125,0.148,0.55,0.106,1999-00
1688,1688,Jamal Mashburn,MIA,27,203.2,109.315672,Kentucky,USA,1993,1,4,76,17.5,5,3.9,6.6,0.0279999999999999,0.125,0.238,0.526,0.178,1999-00
1689,1689,Jalen Rose,IND,27,203.2,95.25432,Michigan,USA,1994,1,13,80,18.2,4.8,4,4.5,0.016,0.123,0.2319999999999999,0.547,0.18,1999-00
1690,1690,Jahidi White,WAS,24,205.74,131.54168,Georgetown,USA,1998,2,43,80,7.1,6.9,0.2,-3.4,0.152,0.261,0.184,0.524,0.015,1999-00
1691,1691,Jacque Vaughn,UTA,25,185.42,86.18248,Kansas,USA,1997,1,27,78,3.7,0.8,1.6,-5.1,0.015,0.074,0.201,0.489,0.247,1999-00
1692,1692,Eric Murdock,LAC,32,185.42,86.18248,Providence,USA,1991,1,21,40,5.6,1.9,2.7,-9.9,0.023,0.1,0.19,0.4679999999999999,0.26,1999-00
1693,1693,J.R. Reid,MIL,32,205.74,112.037224,North Carolina,USA,1989,1,5,34,4.4,3.4,0.5,-3.8,0.057,0.17,0.131,0.495,0.044,1999-00
1694,1694,Ike Austin,WAS,30,208.28,122.46984,Arizona State,USA,1991,2,48,59,6.7,4.8,1.3,-8.2,0.062,0.216,0.1989999999999999,0.481,0.104,1999-00
1695,1695,Hubert Davis,DAL,30,195.58,83.007336,North Carolina,USA,1992,1,20,79,7.4,1.7,1.8,-4.3,0.01,0.071,0.138,0.585,0.113,1999-00
1696,1696,Howard Eisley,UTA,27,187.96,81.64656,Boston College,USA,1994,2,30,82,8.6,2.1,4.2,-1,0.0139999999999999,0.083,0.19,0.492,0.286,1999-00
1697,1697,Horace Grant,SEA,34,208.28,111.13004,Clemson,USA,1987,1,10,76,8.1,7.8,2.5,1.8,0.068,0.175,0.1169999999999999,0.472,0.1009999999999999,1999-00
1698,1698,Hersey Hawkins,CHI,33,190.5,90.7184,Bradley,USA,1988,1,6,61,7.9,2.9,2.2,-14.3,0.022,0.103,0.15,0.562,0.154,1999-00
1699,1699,Haywoode Workman,TOR,34,187.96,81.64656,Oral Roberts,USA,1989,2,49,36,2.4,0.7,1.7,-9,0.003,0.086,0.147,0.445,0.272,1999-00
1700,1700,Harold Jamison,MIA,23,203.2,117.93392,Clemson,USA,Undrafted,Undrafted,Undrafted,12,1.5,1.8,0.3,-14.6,0.203,0.081,0.186,0.322,0.1,1999-00
1701,1701,Hakeem Olajuwon,HOU,37,213.36,115.66596,Houston,Nigeria,1984,1,1,44,10.3,6.2,1.4,-3.2,0.071,0.226,0.228,0.484,0.102,1999-00
1702,1702,Greg Ostertag,UTA,27,218.44,127.00576,Kansas,USA,1995,1,28,81,4.5,6,0.2,4.6,0.1369999999999999,0.22,0.125,0.525,0.018,1999-00
1703,1703,Greg Foster,SEA,31,210.82,113.398,Texas-El Paso,USA,1990,2,35,60,3.4,1.8,0.7,-0.3,0.025,0.1369999999999999,0.168,0.43,0.091,1999-00
1704,1704,Isaiah Rider,ATL,29,195.58,97.52228,Nevada-Las Vegas,USA,1993,1,5,60,19.3,4.3,3.7,-1.3,0.033,0.099,0.289,0.488,0.186,1999-00
1705,1705,Eric Montross,DET,28,213.36,122.46984,North Carolina,USA,1994,1,9,51,0.8,1.4,0.1,-4.6,0.062,0.19,0.111,0.332,0.032,1999-00
1706,1706,Ira Bowman,PHI,27,195.58,88.45044,Pennsylvania,USA,Undrafted,Undrafted,Undrafted,11,0.5,0.2,0.1,-32.1,0,0.095,0.109,0.868,0.125,1999-00
1707,1707,Elton Brand,CHI,21,203.2,117.93392,Duke,USA,1999,1,1,81,20.1,10,1.9,-12.8,0.131,0.184,0.2689999999999999,0.528,0.118,1999-00
1708,1708,Derek Hood,CHH,23,203.2,104.32616,Arkansas,USA,Undrafted,Undrafted,Undrafted,2,0,0.5,0,-87.9,0,0.5,0.244,0,0,1999-00
1709,1709,Derek Fisher,LAL,25,185.42,90.7184,Arkansas-Little Rock,USA,1996,1,24,78,6.3,1.8,2.8,13.4,0.013,0.07,0.153,0.449,0.176,1999-00
1710,1710,Derek Anderson,LAC,25,195.58,88.45044,Kentucky,USA,1997,1,13,64,16.9,4,3.4,-13.3,0.04,0.098,0.235,0.542,0.179,1999-00
1711,1711,Dennis Scott,VAN,31,203.2,103.872568,Georgia Tech,USA,1990,1,4,66,5.6,1.6,1,-6.5,0.015,0.091,0.14,0.515,0.089,1999-00
1712,1712,Dennis Rodman,DAL,39,200.66,95.25432,Southeastern Oklahoma State,USA,1986,2,27,12,2.8,14.3,1.2,-7.1,0.136,0.351,0.064,0.457,0.046,1999-00
1713,1713,Dell Curry,TOR,36,195.58,92.98636,Virginia Tech,USA,1986,1,15,67,7.6,1.5,1.3,-1.3,0.011,0.099,0.207,0.542,0.141,1999-00
1714,1714,Dee Brown,TOR,31,187.96,92.98636,Jacksonville,USA,1990,1,19,38,6.9,1.4,2.3,-1.2,0.0139999999999999,0.075,0.1969999999999999,0.498,0.214,1999-00
1715,1715,Dedric Willoughby,CHI,26,190.5,81.64656,Iowa State,USA,Undrafted,Undrafted,Undrafted,25,7.6,2,2.6,-6,0.024,0.0969999999999999,0.204,0.472,0.225,1999-00
1716,1716,Dean Garrett,MIN,33,210.82,113.398,Indiana,USA,1988,2,38,56,2,2.5,0.3,3.1,0.077,0.183,0.105,0.477,0.043,1999-00
1717,1717,DeMarco Johnson,NYK,24,205.74,111.13004,North Carolina-Charlotte,USA,1998,2,38,5,1.2,1.4,0,-0.3,0.0969999999999999,0.105,0.154,0.3329999999999999,0,1999-00
1718,1718,Derek Strong,ORL,32,205.74,108.86208,Xavier,USA,1990,2,47,20,2.7,2.2,0.2,-8.3,0.076,0.236,0.177,0.499,0.04,1999-00
1719,1719,David Wingate,NYK,36,195.58,83.91452,Georgetown,USA,1986,2,44,7,0.3,0.3,0.4,-29,0.033,0.031,0.145,0.111,0.188,1999-00
1720,1720,David Robinson,SAS,34,215.9,113.398,Navy,USA,1987,1,1,80,17.8,9.6,1.8,8.5,0.091,0.251,0.26,0.568,0.1009999999999999,1999-00
1721,1721,Darvin Ham,MIL,26,200.66,104.32616,Texas Tech,USA,Undrafted,Undrafted,Undrafted,35,5.1,4.9,1.2,4.9,0.123,0.126,0.106,0.545,0.074,1999-00
1722,1722,Darrick Martin,SAC,29,180.34,77.11064,UCLA,USA,Undrafted,Undrafted,Undrafted,71,5.7,0.6,1.7,1.9,0.009,0.045,0.228,0.5,0.225,1999-00
1723,1723,Danny Manning,MIL,34,208.28,110.676448,Kansas,USA,1988,1,1,72,4.6,2.9,1,-2,0.051,0.157,0.162,0.46,0.096,1999-00
1724,1724,Danny Fortson,BOS,24,200.66,117.93392,Cincinnati,USA,1997,1,10,55,7.6,6.7,0.5,-1.7,0.176,0.3389999999999999,0.2019999999999999,0.602,0.0579999999999999,1999-00
1725,1725,Danny Ferry,CLE,33,208.28,106.59412,Duke,USA,1989,1,2,63,7.3,3.8,1.1,-0.6,0.048,0.156,0.153,0.5710000000000001,0.081,1999-00
1726,1726,Dana Barros,BOS,33,180.34,73.935496,Boston College,USA,1989,1,16,72,7.2,1.4,1.8,-6,0.013,0.092,0.2019999999999999,0.552,0.203,1999-00
1727,1727,Dan Majerle,MIA,34,198.12,100.697424,Central Michigan,USA,1988,1,14,69,7.3,4.8,3,5.6,0.0139999999999999,0.146,0.104,0.5589999999999999,0.131,1999-00
1728,1728,Damon Stoudamire,POR,26,177.8,77.56423199999999,Arizona,USA,1995,1,7,78,12.5,3.1,5.2,7.4,0.031,0.085,0.212,0.508,0.2689999999999999,1999-00
1729,1729,Emanual Davis,SEA,31,195.58,88.45044,Delaware State,USA,Undrafted,Undrafted,Undrafted,54,4,1.9,1.3,-2,0.023,0.131,0.176,0.4579999999999999,0.162,1999-00
1730,1730,David Wesley,CHH,29,185.42,91.625584,Baylor,USA,Undrafted,Undrafted,Undrafted,82,13.6,2.7,5.6,1.8,0.016,0.073,0.2019999999999999,0.519,0.284,1999-00
1731,1731,Derrick Coleman,CHH,33,208.28,122.46984,Syracuse,USA,1990,1,1,74,16.7,8.5,2.4,1.2,0.061,0.233,0.253,0.541,0.1369999999999999,1999-00
1732,1732,Darrell Armstrong,ORL,32,185.42,81.64656,Fayetteville State,USA,Undrafted,Undrafted,Undrafted,82,16.2,3.3,6.1,0.4,0.027,0.085,0.235,0.542,0.309,1999-00
1733,1733,Derrick McKey,IND,33,208.28,109.315672,Alabama,USA,1987,1,9,32,4.3,4.2,1.1,6,0.0579999999999999,0.178,0.115,0.524,0.09,1999-00
1734,1734,Elden Campbell,CHH,31,213.36,115.66596,Clemson,USA,1990,1,27,78,12.7,7.6,1.7,2.7,0.076,0.187,0.2,0.5,0.087,1999-00
1735,1735,Eddie Robinson,CHH,24,205.74,95.25432,Central Oklahoma,USA,Undrafted,Undrafted,Undrafted,67,7,2.7,0.5,6.1,0.059,0.127,0.181,0.569,0.048,1999-00
1736,1736,Eddie Jones,CHH,28,198.12,90.7184,Temple,USA,1994,1,10,72,20.1,4.8,4.2,6.3,0.033,0.103,0.236,0.555,0.191,1999-00
1737,1737,Earl Boykins,CLE,24,165.1,60.327736,Eastern Michigan,USA,Undrafted,Undrafted,Undrafted,26,5.3,1,1.8,-11.8,0.046,0.076,0.245,0.547,0.345,1999-00
1738,1738,Eldridge Recasner,CHH,32,193.04,86.18248,Washington,USA,1992,Undrafted,Undrafted,7,1,0.6,0.7,-13.6,0,0.118,0.103,0.5,0.278,1999-00
1739,1739,Duane Causwell,MIA,32,213.36,115.66596,Temple,USA,1990,1,18,25,2.6,1.9,0.1,-14.9,0.064,0.2,0.154,0.614,0.017,1999-00
1740,1740,Elliot Perry,NJN,31,182.88,68.945984,Memphis,USA,1991,2,37,60,5.3,1,2.3,-2.5,0.018,0.068,0.2189999999999999,0.493,0.307,1999-00
1741,1741,Drew Barry,ATL,27,195.58,86.636072,Georgia Tech,USA,1996,2,57,16,2.6,0.8,2.1,-9.6,0,0.078,0.132,0.5820000000000001,0.33,1999-00
1742,1742,Doug West,VAN,33,198.12,99.79024,Villanova,USA,1989,2,38,38,4,1.9,1.1,3.2,0.038,0.109,0.144,0.467,0.123,1999-00
1743,1743,Doug Christie,TOR,30,198.12,92.98636,Pepperdine,USA,1992,1,17,73,12.4,3.9,4.4,0.3,0.03,0.1119999999999999,0.1939999999999999,0.526,0.2269999999999999,1999-00
1744,1744,Donyell Marshall,GSW,27,205.74,104.32616,Connecticut,USA,1994,1,4,64,14.2,10,2.6,-10.4,0.09,0.231,0.22,0.478,0.1369999999999999,1999-00
1745,1745,Doug Overton,BOS,30,190.5,86.18248,La Salle,USA,1991,2,40,48,3.2,0.7,1.1,-2.9,0.035,0.05,0.185,0.466,0.205,1999-00
1746,1746,Donny Marshall,CLE,27,200.66,104.32616,Connecticut,USA,1995,2,39,6,1.8,0.2,0,1.6,0,0.0289999999999999,0.203,0.4029999999999999,0,1999-00
1747,1747,Detlef Schrempf,POR,37,208.28,106.59412,Washington,USA,1985,1,8,77,7.5,4.3,2.6,7,0.061,0.168,0.176,0.544,0.192,1999-00
1748,1748,Devean George,LAL,22,203.2,99.79024,Augsburg,USA,1999,1,23,49,3.2,1.5,0.2,4.1,0.088,0.135,0.2269999999999999,0.478,0.061,1999-00
1749,1749,Devin Gray,HOU,28,200.66,108.86208,Clemson,USA,1995,Undrafted,Undrafted,21,2.3,1.2,0.2,-7.1,0.096,0.132,0.18,0.492,0.069,1999-00
1750,1750,Dikembe Mutombo,ATL,34,218.44,118.38751200000002,Georgetown,Congo,1991,1,4,82,11.5,14.1,1.3,-2.5,0.114,0.308,0.141,0.621,0.054,1999-00
1751,1751,Dickey Simpkins,CHI,28,205.74,115.66596,Providence,USA,1994,1,21,69,4.2,5.4,1.4,-12.1,0.085,0.177,0.128,0.439,0.105,1999-00
1752,1752,Dirk Nowitzki,DAL,22,213.36,107.501304,,Germany,1998,1,9,82,17.5,6.5,2.5,0.5,0.038,0.156,0.212,0.564,0.107,1999-00
1753,1753,Don MacLean,PHX,30,208.28,106.59412,UCLA,USA,1992,1,19,16,2.6,1.4,0.5,-8.5,0.043,0.138,0.179,0.407,0.1,1999-00
1754,1754,Don Reid,WAS,26,203.2,113.398,Georgetown,USA,1995,2,58,38,3.8,2.7,0.3,0.1,0.068,0.173,0.135,0.5670000000000001,0.034,1999-00
1755,1755,Dion Glover,ATL,21,195.58,103.418976,Georgia Tech,USA,1999,1,20,30,6.5,1.3,0.9,-13.9,0.037,0.059,0.2239999999999999,0.483,0.108,1999-00
1756,1756,Derrick Dial,SAS,24,193.04,83.46092800000001,Eastern Michigan,USA,1998,2,52,8,5,3.3,0.6,10.3,0.156,0.15,0.256,0.415,0.089,1999-00
1757,1757,Jermaine O'Neal,IND,22,210.82,102.511792,,USA,1996,1,17,81,12.9,9.8,1.2,0.7,0.111,0.22,0.214,0.501,0.066,2000-01
